game_id,_id_game,over_under,Result
10059,664f7ee236cf90b9bbe8c582,208.0,Over
10060,664f7ee236cf90b9bbe8c583,208.5,Over
10061,664f7ee236cf90b9bbe8c584,225.0,Over
10062,664f7ee236cf90b9bbe8c585,210.5,Over
10063,664f7ee236cf90b9bbe8c586,219.5,Over
10064,664f7ee236cf90b9bbe8c587,219.5,Under
10065,664f7ee236cf90b9bbe8c588,211.5,Under
10066,664f7ee236cf90b9bbe8c589,215.5,Over
10068,664f7ee236cf90b9bbe8c58b,214.0,Under
10069,664f7ee236cf90b9bbe8c58c,233.5,Under
10070,664f7ee236cf90b9bbe8c58d,222.5,Over
10071,664f7ee236cf90b9bbe8c58e,214.5,Over
10072,664f7ee236cf90b9bbe8c58f,214.5,Over
10074,664f7ee236cf90b9bbe8c591,213.5,Over
10075,664f7ee236cf90b9bbe8c592,221.5,Over
10076,664f7ee236cf90b9bbe8c593,228.5,Over
10077,664f7ee236cf90b9bbe8c594,211.0,Under
10078,664f7ee236cf90b9bbe8c595,208.5,Over
10079,664f7ee236cf90b9bbe8c596,217.0,Under
10080,664f7ee236cf90b9bbe8c597,219.0,Over
10081,664f7ee236cf90b9bbe8c598,214.0,Under
10082,664f7ee236cf90b9bbe8c599,227.5,Under
10083,664f7ee236cf90b9bbe8c59a,195.5,Under
10084,664f7ee236cf90b9bbe8c59b,248.5,Under
10085,664f7ee236cf90b9bbe8c59c,214.5,Under
10086,664f7ee236cf90b9bbe8c59d,224.5,Under
10087,664f7ee236cf90b9bbe8c59e,217.0,Under
10100,664f7ee236cf90b9bbe8c59f,228.5,Under
10101,664f7ee236cf90b9bbe8c5a0,209.0,Under
10102,664f7ee236cf90b9bbe8c5a1,222.5,Over
10103,664f7ee236cf90b9bbe8c5a2,227.0,Over
10104,664f7ee236cf90b9bbe8c5a3,233.5,Over
10106,664f7ee236cf90b9bbe8c5a5,214.5,Over
10107,664f7ee236cf90b9bbe8c5a6,222.0,Over
10109,664f7ee236cf90b9bbe8c5a8,221.5,Over
10111,664f7ee236cf90b9bbe8c5aa,213.0,Over
10112,664f7ee236cf90b9bbe8c5ab,207.5,Over
10113,664f7ee236cf90b9bbe8c5ac,226.0,Over
10114,664f7ee236cf90b9bbe8c5ad,234.0,Under
10116,664f7ee236cf90b9bbe8c5af,221.0,Under
10117,664f7ee236cf90b9bbe8c5b0,235.5,Over
10118,664f7ee236cf90b9bbe8c5b1,232.0,Over
10119,664f7ee236cf90b9bbe8c5b2,228.0,Under
10120,664f7ee236cf90b9bbe8c5b3,217.5,Under
10121,664f7ee236cf90b9bbe8c5b4,226.5,Under
10126,664f7ee236cf90b9bbe8c5b9,216.0,Over
10129,664f7ee236cf90b9bbe8c5bc,205.5,Under
10130,664f7ee236cf90b9bbe8c5bd,225.5,Over
10131,664f7ee236cf90b9bbe8c5be,232.0,Over
10132,664f7ee236cf90b9bbe8c5bf,233.5,Over
10133,664f7ee236cf90b9bbe8c5c0,220.5,Over
10134,664f7ee236cf90b9bbe8c5c1,230.5,Under
10135,664f7ee236cf90b9bbe8c5c2,222.0,Under
10136,664f7ee236cf90b9bbe8c5c3,217.0,Over
10137,664f7ee236cf90b9bbe8c5c4,213.0,Under
10138,664f7ee236cf90b9bbe8c5c5,222.0,Over
10139,664f7ee236cf90b9bbe8c5c6,217.5,Under
10140,664f7ee236cf90b9bbe8c5c7,224.5,Under
10141,664f7ee236cf90b9bbe8c5c8,217.0,Over
10142,664f7ee236cf90b9bbe8c5c9,235.0,Under
10143,664f7ee236cf90b9bbe8c5ca,214.5,Under
10144,664f7ee236cf90b9bbe8c5cb,209.5,Under
10145,664f7ee236cf90b9bbe8c5cc,212.0,Under
10146,664f7ee236cf90b9bbe8c5cd,222.5,Under
10147,664f7ee236cf90b9bbe8c5ce,223.0,Under
10148,664f7ee236cf90b9bbe8c5cf,232.0,Under
10149,664f7ee236cf90b9bbe8c5d0,225.5,Over
10150,664f7ee236cf90b9bbe8c5d1,256.5,Under
10151,664f7ee236cf90b9bbe8c5d2,249.5,Under
10152,664f7ee236cf90b9bbe8c5d3,235.5,Over
10153,664f7ee236cf90b9bbe8c5d4,226.5,Over
10154,664f7ee236cf90b9bbe8c5d5,230.5,Over
10155,664f7ee236cf90b9bbe8c5d6,215.0,Under
10156,664f7ee236cf90b9bbe8c5d7,214.0,Over
10157,664f7ee236cf90b9bbe8c5d8,235.5,Under
10158,664f7ee236cf90b9bbe8c5d9,212.0,Under
10159,664f7ee236cf90b9bbe8c5da,226.5,Over
10160,664f7ee236cf90b9bbe8c5db,208.0,Under
10161,664f7ee236cf90b9bbe8c5dc,216.5,Over
10163,664f7ee236cf90b9bbe8c5de,204.5,Under
10164,664f7ee236cf90b9bbe8c5df,220.5,Under
10165,664f7ee236cf90b9bbe8c5e0,228.5,Over
10166,664f7ee236cf90b9bbe8c5e1,214.0,Under
10167,664f7ee236cf90b9bbe8c5e2,225.0,Over
10168,664f7ee236cf90b9bbe8c5e3,220.5,Under
10169,664f7ee236cf90b9bbe8c5e4,215.5,Under
10170,664f7ee236cf90b9bbe8c5e5,222.0,Under
10171,664f7ee236cf90b9bbe8c5e6,226.5,Over
10172,664f7ee236cf90b9bbe8c5e7,235.0,Under
10173,664f7ee236cf90b9bbe8c5e8,224.5,Over
10174,664f7ee236cf90b9bbe8c5e9,214.5,Under
10175,664f7ee236cf90b9bbe8c5ea,213.0,Under
10176,664f7ee236cf90b9bbe8c5eb,220.0,Under
10177,664f7ee236cf90b9bbe8c5ec,217.5,Over
10178,664f7ee236cf90b9bbe8c5ed,226.0,Under
10179,664f7ee236cf90b9bbe8c5ee,218.5,Over
10180,664f7ee236cf90b9bbe8c5ef,226.0,Over
10181,664f7ee236cf90b9bbe8c5f0,213.5,Under
10183,664f7ee236cf90b9bbe8c5f2,222.5,Under
10184,664f7ee236cf90b9bbe8c5f3,229.0,Under
10185,664f7ee236cf90b9bbe8c5f4,213.5,Over
10186,664f7ee236cf90b9bbe8c5f5,210.5,Under
10187,664f7ee236cf90b9bbe8c5f6,205.0,Under
10188,664f7ee236cf90b9bbe8c5f7,234.5,Over
10189,664f7ee236cf90b9bbe8c5f8,223.5,Under
10190,664f7ee236cf90b9bbe8c5f9,237.5,Over
10191,664f7ee236cf90b9bbe8c5fa,231.5,Over
10192,664f7ee236cf90b9bbe8c5fb,222.5,Under
10193,664f7ee236cf90b9bbe8c5fc,229.0,Under
10194,664f7ee236cf90b9bbe8c5fd,207.5,Under
10195,664f7ee236cf90b9bbe8c5fe,225.0,Over
10196,664f7ee236cf90b9bbe8c5ff,216.5,Over
10197,664f7ee236cf90b9bbe8c600,223.5,Over
10198,664f7ee236cf90b9bbe8c601,214.5,Under
10199,664f7ee236cf90b9bbe8c602,219.0,Under
10200,664f7ee236cf90b9bbe8c603,207.5,Over
10201,664f7ee236cf90b9bbe8c604,222.5,Over
10202,664f7ee236cf90b9bbe8c605,225.5,Over
10203,664f7ee236cf90b9bbe8c606,220.0,Over
10204,664f7ee236cf90b9bbe8c607,218.5,Under
10205,664f7ee236cf90b9bbe8c608,239.0,Over
10206,664f7ee236cf90b9bbe8c609,221.5,Under
10207,664f7ee236cf90b9bbe8c60a,232.5,Under
10208,664f7ee236cf90b9bbe8c60b,219.0,Over
10209,664f7ee236cf90b9bbe8c60c,231.0,Under
10210,664f7ee236cf90b9bbe8c60d,213.0,Under
10211,664f7ee236cf90b9bbe8c60e,208.0,Over
10212,664f7ee236cf90b9bbe8c60f,214.0,Over
10213,664f7ee236cf90b9bbe8c610,220.5,Under
10214,664f7ee236cf90b9bbe8c611,225.0,Over
10215,664f7ee236cf90b9bbe8c612,210.5,Under
10216,664f7ee236cf90b9bbe8c613,229.5,Over
10217,664f7ee236cf90b9bbe8c614,216.0,Over
10218,664f7ee236cf90b9bbe8c615,223.5,Over
10225,664f7ee236cf90b9bbe8c61c,230.0,Over
10226,664f7ee236cf90b9bbe8c61d,219.0,Under
10227,664f7ee236cf90b9bbe8c61e,212.0,Under
10228,664f7ee236cf90b9bbe8c61f,207.5,Under
10229,664f7ee236cf90b9bbe8c620,228.5,Under
10231,664f7ee236cf90b9bbe8c622,216.0,Over
10232,664f7ee236cf90b9bbe8c623,218.5,Under
10233,664f7ee236cf90b9bbe8c624,212.0,Over
10234,664f7ee236cf90b9bbe8c625,244.5,Under
10235,664f7ee236cf90b9bbe8c626,250.5,Over
10236,664f7ee236cf90b9bbe8c627,215.5,Under
10237,664f7ee236cf90b9bbe8c628,211.5,Under
10238,664f7ee236cf90b9bbe8c629,212.5,Over
10239,664f7ee236cf90b9bbe8c62a,236.5,Over
10240,664f7ee236cf90b9bbe8c62b,207.5,Under
10241,664f7ee236cf90b9bbe8c62c,232.5,Under
10242,664f7ee236cf90b9bbe8c62d,232.5,Under
10243,664f7ee236cf90b9bbe8c62e,217.5,Over
10244,664f7ee236cf90b9bbe8c62f,223.5,Over
10245,664f7ee236cf90b9bbe8c630,225.0,Under
10246,664f7ee236cf90b9bbe8c631,193.5,Under
10247,664f7ee236cf90b9bbe8c632,215.0,Under
10248,664f7ee236cf90b9bbe8c633,216.5,Over
10249,664f7ee236cf90b9bbe8c634,223.5,Under
10250,664f7ee236cf90b9bbe8c635,217.5,Over
10251,664f7ee236cf90b9bbe8c636,214.0,Under
10252,664f7ee236cf90b9bbe8c637,217.5,Over
10253,664f7ee236cf90b9bbe8c638,212.0,Over
10254,664f7ee236cf90b9bbe8c639,217.0,Under
10255,664f7ee236cf90b9bbe8c63a,227.5,Under
10256,664f7ee236cf90b9bbe8c63b,234.5,Under
10257,664f7ee236cf90b9bbe8c63c,224.5,Over
10258,664f7ee236cf90b9bbe8c63d,216.5,Under
10259,664f7ee236cf90b9bbe8c63e,229.5,Under
10260,664f7ee236cf90b9bbe8c63f,209.0,Under
10261,664f7ee236cf90b9bbe8c640,232.5,Over
10262,664f7ee236cf90b9bbe8c641,217.5,Under
10263,664f7ee236cf90b9bbe8c642,206.5,Over
10264,664f7ee236cf90b9bbe8c643,217.5,Under
10265,664f7ee236cf90b9bbe8c644,216.5,Over
10266,664f7ee236cf90b9bbe8c645,216.5,Under
10267,664f7ee236cf90b9bbe8c646,213.5,Over
10268,664f7ee236cf90b9bbe8c647,234.5,Under
10269,664f7ee236cf90b9bbe8c648,222.5,Over
10270,664f7ee236cf90b9bbe8c649,217.0,Under
10271,664f7ee236cf90b9bbe8c64a,236.5,Over
10272,664f7ee236cf90b9bbe8c64b,216.0,Over
10273,664f7ee236cf90b9bbe8c64c,218.0,Under
10274,664f7ee236cf90b9bbe8c64d,197.5,Under
10275,664f7ee236cf90b9bbe8c64e,231.0,Over
10276,664f7ee236cf90b9bbe8c64f,227.5,Under
10277,664f7ee236cf90b9bbe8c650,217.5,Over
10278,664f7ee236cf90b9bbe8c651,221.0,Over
10279,664f7ee236cf90b9bbe8c652,219.0,Under
10280,664f7ee236cf90b9bbe8c653,228.5,Over
10281,664f7ee236cf90b9bbe8c654,215.0,Over
10282,664f7ee236cf90b9bbe8c655,218.5,Under
10283,664f7ee236cf90b9bbe8c656,225.0,Under
10284,664f7ee236cf90b9bbe8c657,235.0,Over
10285,664f7ee236cf90b9bbe8c658,210.5,Over
10286,664f7ee236cf90b9bbe8c659,234.0,Under
10287,664f7ee236cf90b9bbe8c65a,227.5,Under
10288,664f7ee236cf90b9bbe8c65b,229.0,Over
10289,664f7ee236cf90b9bbe8c65c,213.0,Under
10290,664f7ee236cf90b9bbe8c65d,230.5,Under
10291,664f7ee236cf90b9bbe8c65e,216.5,Over
10292,664f7ee236cf90b9bbe8c65f,201.5,Over
10293,664f7ee236cf90b9bbe8c660,229.0,Under
10294,664f7ee236cf90b9bbe8c661,213.5,Over
10295,664f7ee236cf90b9bbe8c662,221.5,Under
10296,664f7ee236cf90b9bbe8c663,223.5,Under
10297,664f7ee236cf90b9bbe8c664,215.5,Over
10298,664f7ee236cf90b9bbe8c665,218.0,Under
10299,664f7ee236cf90b9bbe8c666,228.0,Over
10300,664f7ee236cf90b9bbe8c667,223.5,Over
10301,664f7ee236cf90b9bbe8c668,228.5,Under
10302,664f7ee236cf90b9bbe8c669,217.5,Under
10303,664f7ee236cf90b9bbe8c66a,209.5,Over
10304,664f7ee236cf90b9bbe8c66b,223.5,Over
10305,664f7ee236cf90b9bbe8c66c,225.5,Over
10306,664f7ee236cf90b9bbe8c66d,212.5,Over
10307,664f7ee236cf90b9bbe8c66e,232.5,Over
10308,664f7ee236cf90b9bbe8c66f,232.5,Over
10309,664f7ee236cf90b9bbe8c670,216.5,Over
10310,664f7ee236cf90b9bbe8c671,209.5,Under
10311,664f7ee236cf90b9bbe8c672,217.0,Over
10312,664f7ee236cf90b9bbe8c673,219.0,Under
10313,664f7ee236cf90b9bbe8c674,212.0,Over
10314,664f7ee236cf90b9bbe8c675,227.5,Under
10315,664f7ee236cf90b9bbe8c676,225.5,Under
10318,664f7ee236cf90b9bbe8c679,228.5,Over
10319,664f7ee236cf90b9bbe8c67a,212.5,Over
10320,664f7ee236cf90b9bbe8c67b,211.5,Over
10321,664f7ee236cf90b9bbe8c67c,235.0,Over
10322,664f7ee236cf90b9bbe8c67d,226.5,Over
10323,664f7ee236cf90b9bbe8c67e,232.0,Under
10324,664f7ee236cf90b9bbe8c67f,197.5,Under
10325,664f7ee236cf90b9bbe8c680,223.0,Over
10326,664f7ee236cf90b9bbe8c681,217.5,Over
10327,664f7ee236cf90b9bbe8c682,208.5,Over
10328,664f7ee236cf90b9bbe8c683,212.0,Under
10329,664f7ee236cf90b9bbe8c684,230.0,Under
10330,664f7ee236cf90b9bbe8c685,215.0,Under
10331,664f7ee236cf90b9bbe8c686,218.0,Under
10332,664f7ee236cf90b9bbe8c687,213.5,Under
10333,664f7ee236cf90b9bbe8c688,210.5,Under
10334,664f7ee236cf90b9bbe8c689,219.5,Over
10335,664f7ee236cf90b9bbe8c68a,232.5,Over
10336,664f7ee236cf90b9bbe8c68b,237.5,Over
10337,664f7ee236cf90b9bbe8c68c,229.5,Over
10338,664f7ee236cf90b9bbe8c68d,235.5,Over
10339,664f7ee236cf90b9bbe8c68e,210.5,Under
10340,664f7ee236cf90b9bbe8c68f,225.0,Under
10341,664f7ee236cf90b9bbe8c690,216.5,Over
10342,664f7ee236cf90b9bbe8c691,218.0,Over
10343,664f7ee236cf90b9bbe8c692,206.5,Over
10344,664f7ee236cf90b9bbe8c693,216.5,Under
10345,664f7ee236cf90b9bbe8c694,232.0,Under
10346,664f7ee236cf90b9bbe8c695,223.0,Under
10347,664f7ee236cf90b9bbe8c696,225.5,Over
10348,664f7ee236cf90b9bbe8c697,229.0,Over
10349,664f7ee236cf90b9bbe8c698,210.5,Over
10350,664f7ee236cf90b9bbe8c699,225.0,Over
10351,664f7ee236cf90b9bbe8c69a,220.0,Over
10352,664f7ee236cf90b9bbe8c69b,217.0,Under
10353,664f7ee236cf90b9bbe8c69c,189.5,Over
10354,664f7ee236cf90b9bbe8c69d,235.5,Over
10355,664f7ee236cf90b9bbe8c69e,231.0,Over
10356,664f7ee236cf90b9bbe8c69f,209.5,Under
10357,664f7ee236cf90b9bbe8c6a0,227.5,Over
10358,664f7ee236cf90b9bbe8c6a1,227.5,Under
10359,664f7ee236cf90b9bbe8c6a2,222.5,Under
10360,664f7ee236cf90b9bbe8c6a3,214.0,Under
10361,664f7ee236cf90b9bbe8c6a4,227.0,Over
10362,664f7ee236cf90b9bbe8c6a5,227.0,Under
10363,664f7ee236cf90b9bbe8c6a6,219.5,Under
10364,664f7ee236cf90b9bbe8c6a7,213.5,Over
10365,664f7ee236cf90b9bbe8c6a8,230.5,Over
10366,664f7ee236cf90b9bbe8c6a9,214.5,Over
10367,664f7ee236cf90b9bbe8c6aa,220.5,Over
10368,664f7ee236cf90b9bbe8c6ab,230.5,Under
10369,664f7ee236cf90b9bbe8c6ac,227.5,Over
10370,664f7ee236cf90b9bbe8c6ad,213.0,Under
10371,664f7ee236cf90b9bbe8c6ae,215.0,Under
10372,664f7ee236cf90b9bbe8c6af,222.5,Under
10373,664f7ee236cf90b9bbe8c6b0,227.5,Under
10374,664f7ee236cf90b9bbe8c6b1,227.5,Over
10375,664f7ee236cf90b9bbe8c6b2,225.5,Under
10376,664f7ee236cf90b9bbe8c6b3,208.0,Over
10377,664f7ee236cf90b9bbe8c6b4,228.0,Over
10378,664f7ee236cf90b9bbe8c6b5,213.0,Under
10379,664f7ee236cf90b9bbe8c6b6,218.0,Under
10380,664f7ee236cf90b9bbe8c6b7,226.0,Under
10381,664f7ee236cf90b9bbe8c6b8,245.5,Under
10382,664f7ee236cf90b9bbe8c6b9,213.5,Over
10383,664f7ee236cf90b9bbe8c6ba,228.0,Over
10384,664f7ee236cf90b9bbe8c6bb,216.5,Under
10385,664f7ee236cf90b9bbe8c6bc,220.5,Under
10386,664f7ee236cf90b9bbe8c6bd,221.0,Over
10387,664f7ee236cf90b9bbe8c6be,234.0,Over
10388,664f7ee236cf90b9bbe8c6bf,223.5,Under
10389,664f7ee236cf90b9bbe8c6c0,233.0,Over
10390,664f7ee236cf90b9bbe8c6c1,209.5,Under
10391,664f7ee236cf90b9bbe8c6c2,230.5,Under
10392,664f7ee236cf90b9bbe8c6c3,211.5,Over
10393,664f7ee236cf90b9bbe8c6c4,226.5,Under
10394,664f7ee236cf90b9bbe8c6c5,221.5,Under
10395,664f7ee236cf90b9bbe8c6c6,236.0,Over
10396,664f7ee236cf90b9bbe8c6c7,225.0,Over
10397,664f7ee236cf90b9bbe8c6c8,218.0,Over
10398,664f7ee236cf90b9bbe8c6c9,217.0,Under
10399,664f7ee236cf90b9bbe8c6ca,248.5,Over
10400,664f7ee236cf90b9bbe8c6cb,215.5,Over
10401,664f7ee236cf90b9bbe8c6cc,232.5,Over
10402,664f7ee236cf90b9bbe8c6cd,217.5,Over
10403,664f7ee236cf90b9bbe8c6ce,226.5,Over
10404,664f7ee236cf90b9bbe8c6cf,215.5,Over
10405,664f7ee236cf90b9bbe8c6d0,206.5,Under
10406,664f7ee236cf90b9bbe8c6d1,233.0,Over
10407,664f7ee236cf90b9bbe8c6d2,218.5,Under
10408,664f7ee236cf90b9bbe8c6d3,241.5,Over
10409,664f7ee236cf90b9bbe8c6d4,222.5,Under
10410,664f7ee236cf90b9bbe8c6d5,217.5,Under
10411,664f7ee236cf90b9bbe8c6d6,239.0,Over
10412,664f7ee236cf90b9bbe8c6d7,223.5,Over
10413,664f7ee236cf90b9bbe8c6d8,231.5,Over
10414,664f7ee236cf90b9bbe8c6d9,217.5,Under
10415,664f7ee236cf90b9bbe8c6da,223.5,Under
10416,664f7ee236cf90b9bbe8c6db,222.5,Over
10417,664f7ee236cf90b9bbe8c6dc,220.5,Under
10418,664f7ee236cf90b9bbe8c6dd,214.0,Under
10419,664f7ee236cf90b9bbe8c6de,225.5,Over
10420,664f7ee236cf90b9bbe8c6df,222.5,Over
10423,664f7ee236cf90b9bbe8c6e2,215.5,Under
10424,664f7ee236cf90b9bbe8c6e3,213.5,Under
10425,664f7ee236cf90b9bbe8c6e4,216.5,Over
10426,664f7ee236cf90b9bbe8c6e5,237.5,Under
10427,664f7ee236cf90b9bbe8c6e6,225.5,Over
10428,664f7ee236cf90b9bbe8c6e7,216.5,Under
10429,664f7ee236cf90b9bbe8c6e8,224.5,Over
10430,664f7ee236cf90b9bbe8c6e9,232.5,Over
10431,664f7ee236cf90b9bbe8c6ea,218.5,Over
10432,664f7ee236cf90b9bbe8c6eb,231.5,Over
10433,664f7ee236cf90b9bbe8c6ec,207.0,Under
10434,664f7ee236cf90b9bbe8c6ed,213.5,Over
10435,664f7ee236cf90b9bbe8c6ee,238.5,Over
10436,664f7ee236cf90b9bbe8c6ef,243.5,Over
10437,664f7ee236cf90b9bbe8c6f0,226.0,Over
10438,664f7ee236cf90b9bbe8c6f1,221.5,Under
10439,664f7ee236cf90b9bbe8c6f2,226.5,Over
10440,664f7ee236cf90b9bbe8c6f3,214.0,Over
10441,664f7ee236cf90b9bbe8c6f4,224.0,Under
10442,664f7ee236cf90b9bbe8c6f5,215.0,Over
10443,664f7ee236cf90b9bbe8c6f6,233.5,Over
10444,664f7ee236cf90b9bbe8c6f7,231.0,Over
10445,664f7ee236cf90b9bbe8c6f8,203.5,Under
10446,664f7ee236cf90b9bbe8c6f9,218.0,Over
10447,664f7ee236cf90b9bbe8c6fa,234.0,Over
10448,664f7ee236cf90b9bbe8c6fb,227.0,Over
10449,664f7ee236cf90b9bbe8c6fc,227.0,Under
10450,664f7ee236cf90b9bbe8c6fd,228.0,Under
10451,664f7ee236cf90b9bbe8c6fe,217.0,Over
10452,664f7ee236cf90b9bbe8c6ff,223.0,Over
10453,664f7ee236cf90b9bbe8c700,229.5,Over
10454,664f7ee236cf90b9bbe8c701,220.5,Under
10455,664f7ee236cf90b9bbe8c702,214.0,Over
10456,664f7ee236cf90b9bbe8c703,239.5,Under
10457,664f7ee236cf90b9bbe8c704,240.5,Under
10458,664f7ee236cf90b9bbe8c705,221.0,Over
10459,664f7ee236cf90b9bbe8c706,227.0,Under
10460,664f7ee236cf90b9bbe8c707,234.5,Over
10461,664f7ee236cf90b9bbe8c708,225.5,Under
10462,664f7ee236cf90b9bbe8c709,216.5,Over
10463,664f7ee236cf90b9bbe8c70a,229.5,Over
10464,664f7ee236cf90b9bbe8c70b,261.5,Over
10465,664f7ee236cf90b9bbe8c70c,211.0,Over
10466,664f7ee236cf90b9bbe8c70d,228.0,Over
10467,664f7ee236cf90b9bbe8c70e,229.5,Under
10468,664f7ee236cf90b9bbe8c70f,216.5,Over
10469,664f7ee236cf90b9bbe8c710,224.0,Under
10470,664f7ee236cf90b9bbe8c711,215.0,Over
10471,664f7ee236cf90b9bbe8c712,225.5,Over
10472,664f7ee236cf90b9bbe8c713,206.5,Under
10473,664f7ee236cf90b9bbe8c714,221.5,Over
10474,664f7ee236cf90b9bbe8c715,236.0,Under
10475,664f7ee236cf90b9bbe8c716,238.0,Over
10476,664f7ee236cf90b9bbe8c717,237.0,Under
10477,664f7ee236cf90b9bbe8c718,216.0,Over
10478,664f7ee236cf90b9bbe8c719,227.5,Over
10479,664f7ee236cf90b9bbe8c71a,224.5,Over
10480,664f7ee236cf90b9bbe8c71b,219.5,Over
10481,664f7ee236cf90b9bbe8c71c,229.0,Under
10482,664f7ee236cf90b9bbe8c71d,219.0,Under
10483,664f7ee236cf90b9bbe8c71e,231.0,Under
10484,664f7ee236cf90b9bbe8c71f,223.0,Under
10485,664f7ee236cf90b9bbe8c720,218.0,Over
10486,664f7ee236cf90b9bbe8c721,236.5,Under
10487,664f7ee236cf90b9bbe8c722,222.5,Under
10488,664f7ee236cf90b9bbe8c723,238.0,Under
10489,664f7ee236cf90b9bbe8c724,238.0,Under
10490,664f7ee236cf90b9bbe8c725,227.5,Over
10491,664f7ee236cf90b9bbe8c726,219.0,Over
10492,664f7ee236cf90b9bbe8c727,224.5,Under
10493,664f7ee236cf90b9bbe8c728,218.5,Under
10494,664f7ee236cf90b9bbe8c729,230.5,Under
10495,664f7ee236cf90b9bbe8c72a,231.0,Over
10496,664f7ee236cf90b9bbe8c72b,216.5,Under
10497,664f7ee236cf90b9bbe8c72c,215.5,Over
10498,664f7ee236cf90b9bbe8c72d,225.0,Over
10499,664f7ee236cf90b9bbe8c72e,223.5,Over
10500,664f7ee236cf90b9bbe8c72f,236.0,Over
10501,664f7ee236cf90b9bbe8c730,245.5,Under
10502,664f7ee236cf90b9bbe8c731,235.5,Under
10503,664f7ee236cf90b9bbe8c732,226.5,Under
10504,664f7ee236cf90b9bbe8c733,224.5,Under
10505,664f7ee236cf90b9bbe8c734,225.0,Over
10506,664f7ee236cf90b9bbe8c735,229.5,Under
10507,664f7ee236cf90b9bbe8c736,217.0,Under
10508,664f7ee236cf90b9bbe8c737,221.0,Over
10509,664f7ee236cf90b9bbe8c738,243.0,Under
10510,664f7ee236cf90b9bbe8c739,221.5,Over
10511,664f7ee236cf90b9bbe8c73a,243.5,Under
10512,664f7ee236cf90b9bbe8c73b,219.5,Over
10513,664f7ee236cf90b9bbe8c73c,224.5,Over
10514,664f7ee236cf90b9bbe8c73d,231.5,Under
10515,664f7ee236cf90b9bbe8c73e,223.0,Under
10516,664f7ee236cf90b9bbe8c73f,230.5,Over
10517,664f7ee236cf90b9bbe8c740,236.5,Under
10518,664f7ee236cf90b9bbe8c741,222.5,Over
10519,664f7ee236cf90b9bbe8c742,221.5,Over
10520,664f7ee236cf90b9bbe8c743,246.0,Under
10521,664f7ee236cf90b9bbe8c744,214.5,Under
10522,664f7ee236cf90b9bbe8c745,229.5,Under
10523,664f7ee236cf90b9bbe8c746,243.5,Over
10524,664f7ee236cf90b9bbe8c747,228.0,Over
10525,664f7ee236cf90b9bbe8c748,226.5,Over
10526,664f7ee236cf90b9bbe8c749,257.5,Under
10527,664f7ee236cf90b9bbe8c74a,210.0,Under
10528,664f7ee236cf90b9bbe8c74b,227.0,Over
10529,664f7ee236cf90b9bbe8c74c,237.5,Under
10530,664f7ee236cf90b9bbe8c74d,220.0,Under
10531,664f7ee236cf90b9bbe8c74e,221.0,Under
10532,664f7ee236cf90b9bbe8c74f,229.5,Over
10533,664f7ee236cf90b9bbe8c750,227.5,Under
10534,664f7ee236cf90b9bbe8c751,229.0,Under
10535,664f7ee236cf90b9bbe8c752,224.5,Over
10536,664f7ee236cf90b9bbe8c753,237.0,Under
10537,664f7ee236cf90b9bbe8c754,216.0,Under
10538,664f7ee236cf90b9bbe8c755,234.0,Under
10539,664f7ee236cf90b9bbe8c756,231.5,Over
10540,664f7ee236cf90b9bbe8c757,236.5,Over
10541,664f7ee236cf90b9bbe8c758,222.5,Over
10542,664f7ee236cf90b9bbe8c759,224.5,Under
10543,664f7ee236cf90b9bbe8c75a,227.5,Over
10544,664f7ee236cf90b9bbe8c75b,254.0,Over
10545,664f7ee236cf90b9bbe8c75c,224.0,Under
10546,664f7ee236cf90b9bbe8c75d,226.5,Under
10547,664f7ee236cf90b9bbe8c75e,223.5,Under
10548,664f7ee236cf90b9bbe8c75f,219.0,Under
10549,664f7ee236cf90b9bbe8c760,236.5,Over
10552,664f7ee236cf90b9bbe8c763,222.5,Under
10553,664f7ee236cf90b9bbe8c764,216.0,Under
10555,664f7ee236cf90b9bbe8c766,224.0,Under
10556,664f7ee236cf90b9bbe8c767,238.5,Under
10557,664f7ee236cf90b9bbe8c768,220.0,Over
10558,664f7ee236cf90b9bbe8c769,235.5,Under
10559,664f7ee236cf90b9bbe8c76a,229.5,Under
10560,664f7ee236cf90b9bbe8c76b,240.5,Under
10561,664f7ee236cf90b9bbe8c76c,226.5,Under
10562,664f7ee236cf90b9bbe8c76d,219.5,Under
10563,664f7ee236cf90b9bbe8c76e,209.5,Over
10564,664f7ee236cf90b9bbe8c76f,227.0,Under
10565,664f7ee236cf90b9bbe8c770,230.0,Over
10566,664f7ee236cf90b9bbe8c771,220.5,Over
10567,664f7ee236cf90b9bbe8c772,228.5,Under
10568,664f7ee236cf90b9bbe8c773,221.0,Over
10569,664f7ee236cf90b9bbe8c774,228.5,Over
10570,664f7ee236cf90b9bbe8c775,231.0,Under
10571,664f7ee236cf90b9bbe8c776,197.5,Under
10572,664f7ee236cf90b9bbe8c777,239.5,Under
10573,664f7ee236cf90b9bbe8c778,238.0,Under
10574,664f7ee236cf90b9bbe8c779,225.0,Over
10575,664f7ee236cf90b9bbe8c77a,228.5,Over
10576,664f7ee236cf90b9bbe8c77b,220.5,Over
10577,664f7ee236cf90b9bbe8c77c,220.5,Under
10578,664f7ee236cf90b9bbe8c77d,218.5,Under
10579,664f7ee236cf90b9bbe8c77e,217.0,Under
10580,664f7ee236cf90b9bbe8c77f,218.5,Over
